document_id,dominant_topic,dominant_probability,topic_distribution,token_count
paper986,0,0.906643,"{""0"": 0.906643, ""1"": 0.093255, ""2"": 6.5e-05, ""3"": 3.7e-05}",374
paper987,0,0.990326,"{""0"": 0.990326, ""1"": 0.009569, ""2"": 6.7e-05, ""3"": 3.8e-05}",377
paper988,0,0.898825,"{""0"": 0.898825, ""1"": 0.101074, ""2"": 6.4e-05, ""3"": 3.7e-05}",395
paper989,0,0.942375,"{""0"": 0.942375, ""1"": 0.057519, ""2"": 6.7e-05, ""3"": 3.9e-05}",380
paper99,0,0.971278,"{""0"": 0.971278, ""1"": 0.000207, ""2"": 0.028475, ""3"": 4e-05}",373
paper990,0,0.999295,"{""0"": 0.999295, ""1"": 0.000459, ""2"": 0.000156, ""3"": 9e-05}",152
paper991,0,0.831759,"{""0"": 0.831759, ""1"": 0.167967, ""2"": 0.000174, ""3"": 0.0001}",167
paper992,0,0.893709,"{""0"": 0.893709, ""1"": 0.10615, ""2"": 9e-05, ""3"": 5.1e-05}",269
paper993,0,0.940665,"{""0"": 0.940665, ""1"": 0.000484, ""2"": 0.058757, ""3"": 9.5e-05}",173
paper994,0,0.930757,"{""0"": 0.930757, ""1"": 0.069131, ""2"": 7.1e-05, ""3"": 4.1e-05}",341
paper995,0,0.99948,"{""0"": 0.99948, ""1"": 0.000338, ""2"": 0.000115, ""3"": 6.6e-05}",225
paper996,0,0.99959,"{""0"": 0.99959, ""1"": 0.000267, ""2"": 9.1e-05, ""3"": 5.2e-05}",267
paper997,0,0.995267,"{""0"": 0.995267, ""1"": 0.004643, ""2"": 5.8e-05, ""3"": 3.3e-05}",414
paper998,0,0.999526,"{""0"": 0.999526, ""1"": 0.000309, ""2"": 0.000105, ""3"": 6e-05}",258
paper999,0,0.999663,"{""0"": 0.999663, ""1"": 0.000219, ""2"": 7.5e-05, ""3"": 4.3e-05}",351
unpaywall_oa_0002,0,0.922012,"{""0"": 0.922012, ""1"": 0.077785, ""2"": 0.000129, ""3"": 7.4e-05}",204
unpaywall_oa_0004,0,0.999753,"{""0"": 0.999753, ""1"": 0.000161, ""2"": 5.5e-05, ""3"": 3.1e-05}",451
unpaywall_oa_0008,0,0.890484,"{""0"": 0.890484, ""1"": 0.076546, ""2"": 0.032934, ""3"": 3.6e-05}",430
unpaywall_oa_0011,0,0.986926,"{""0"": 0.986926, ""1"": 0.01299, ""2"": 5.3e-05, ""3"": 3e-05}",471
unpaywall_oa_0021,0,0.995304,"{""0"": 0.995304, ""1"": 0.00024, ""2"": 8.2e-05, ""3"": 0.004374}",322
unpaywall_oa_0023,0,0.951994,"{""0"": 0.951994, ""1"": 0.047891, ""2"": 7.3e-05, ""3"": 4.2e-05}",390
unpaywall_oa_0025,0,0.889919,"{""0"": 0.889919, ""1"": 0.109995, ""2"": 5.5e-05, ""3"": 3.1e-05}",453
unpaywall_oa_0027,0,0.975788,"{""0"": 0.975788, ""1"": 0.02412, ""2"": 5.9e-05, ""3"": 3.4e-05}",473
unpaywall_oa_0031,0,0.999712,"{""0"": 0.999712, ""1"": 0.000188, ""2"": 6.4e-05, ""3"": 3.7e-05}",405
unpaywall_oa_0033,0,0.843678,"{""0"": 0.843678, ""1"": 0.122342, ""2"": 8.2e-05, ""3"": 0.033899}",315
unpaywall_oa_0042,0,0.999772,"{""0"": 0.999772, ""1"": 0.000149, ""2"": 5.1e-05, ""3"": 2.9e-05}",512
unpaywall_oa_0046,0,0.999769,"{""0"": 0.999769, ""1"": 0.00015, ""2"": 5.1e-05, ""3"": 2.9e-05}",504
unpaywall_oa_0048,0,0.999578,"{""0"": 0.999578, ""1"": 0.000275, ""2"": 9.4e-05, ""3"": 5.4e-05}",310
unpaywall_oa_0070,0,0.920542,"{""0"": 0.920542, ""1"": 0.069488, ""2"": 0.009929, ""3"": 4.2e-05}",1690
unpaywall_oa_0075,0,0.999715,"{""0"": 0.999715, ""1"": 0.000185, ""2"": 6.3e-05, ""3"": 3.6e-05}",384
unpaywall_oa_0076,0,0.922167,"{""0"": 0.922167, ""1"": 0.007101, ""2"": 0.0707, ""3"": 3.2e-05}",440
unpaywall_oa_0089,0,0.812261,"{""0"": 0.812261, ""1"": 0.079356, ""2"": 5.8e-05, ""3"": 0.108325}",451
unpaywall_oa_0094,0,0.911297,"{""0"": 0.911297, ""1"": 0.05045, ""2"": 0.038205, ""3"": 4.9e-05}",294
unpaywall_oa_0103,0,0.914696,"{""0"": 0.914696, ""1"": 0.085205, ""2"": 6.3e-05, ""3"": 3.6e-05}",439
unpaywall_oa_0110,0,0.920336,"{""0"": 0.920336, ""1"": 0.079564, ""2"": 6.4e-05, ""3"": 3.7e-05}",415
unpaywall_oa_0111,0,0.775493,"{""0"": 0.775493, ""1"": 0.066276, ""2"": 7.1e-05, ""3"": 0.15816}",381
unpaywall_oa_0114,0,0.880116,"{""0"": 0.880116, ""1"": 0.119767, ""2"": 7.4e-05, ""3"": 4.3e-05}",353
unpaywall_oa_0122,0,0.857921,"{""0"": 0.857921, ""1"": 0.141968, ""2"": 7e-05, ""3"": 4.1e-05}",1701
unpaywall_oa_0123,0,0.999951,"{""0"": 0.999951, ""1"": 3.2e-05, ""2"": 1.1e-05, ""3"": 6e-06}",2157
unpaywall_oa_0131,0,0.99965,"{""0"": 0.99965, ""1"": 0.000228, ""2"": 7.8e-05, ""3"": 4.5e-05}",361
unpaywall_oa_0134,0,0.976644,"{""0"": 0.976644, ""1"": 0.023267, ""2"": 5.6e-05, ""3"": 3.2e-05}",458
unpaywall_oa_0141,0,0.819204,"{""0"": 0.819204, ""1"": 0.080658, ""2"": 5.9e-05, ""3"": 0.100079}",447
unpaywall_oa_0143,0,0.900677,"{""0"": 0.900677, ""1"": 0.099206, ""2"": 7.4e-05, ""3"": 4.3e-05}",359
unpaywall_oa_0144,0,0.910858,"{""0"": 0.910858, ""1"": 0.089033, ""2"": 6.9e-05, ""3"": 4e-05}",392
unpaywall_oa_0146,0,0.853437,"{""0"": 0.853437, ""1"": 0.071576, ""2"": 0.074928, ""3"": 5.9e-05}",267
unpaywall_oa_0149,0,0.721604,"{""0"": 0.721604, ""1"": 0.278272, ""2"": 7.9e-05, ""3"": 4.5e-05}",326
unpaywall_oa_0150,0,0.97268,"{""0"": 0.97268, ""1"": 0.013418, ""2"": 6.4e-05, ""3"": 0.013839}",446
unpaywall_oa_0152,0,0.998473,"{""0"": 0.998473, ""1"": 0.001485, ""2"": 2.7e-05, ""3"": 1.5e-05}",858
unpaywall_oa_0153,0,0.966874,"{""0"": 0.966874, ""1"": 0.016648, ""2"": 6.8e-05, ""3"": 0.01641}",401
unpaywall_oa_0154,0,0.887238,"{""0"": 0.887238, ""1"": 0.031678, ""2"": 0.081037, ""3"": 4.6e-05}",320
unpaywall_oa_0155,2,0.949209,"{""0"": 0.050761, ""1"": 2.5e-05, ""2"": 0.949209, ""3"": 5e-06}",3665
unpaywall_oa_0156,0,0.980583,"{""0"": 0.980583, ""1"": 0.019332, ""2"": 5.4e-05, ""3"": 3.1e-05}",465
unpaywall_oa_0157,0,0.843075,"{""0"": 0.843075, ""1"": 0.156731, ""2"": 0.000123, ""3"": 7.1e-05}",197
unpaywall_oa_0158,0,0.953944,"{""0"": 0.953944, ""1"": 0.045954, ""2"": 6.5e-05, ""3"": 3.7e-05}",438
unpaywall_oa_0159,0,0.996335,"{""0"": 0.996335, ""1"": 5.4e-05, ""2"": 1.8e-05, ""3"": 0.003592}",1538
unpaywall_oa_0160,0,0.548282,"{""0"": 0.548282, ""1"": 0.425166, ""2"": 0.023644, ""3"": 0.002907}",570
unpaywall_oa_0161,0,0.629866,"{""0"": 0.629866, ""1"": 0.038443, ""2"": 0.331686, ""3"": 5e-06}",3230
unpaywall_oa_0162,0,0.999669,"{""0"": 0.999669, ""1"": 0.000216, ""2"": 7.3e-05, ""3"": 4.2e-05}",361
unpaywall_oa_0163,2,0.999696,"{""0"": 0.000288, ""1"": 1.3e-05, ""2"": 0.999696, ""3"": 3e-06}",5913
unpaywall_oa_0164,0,0.99964,"{""0"": 0.99964, ""1"": 0.000234, ""2"": 8e-05, ""3"": 4.6e-05}",363
unpaywall_oa_0165,0,0.914442,"{""0"": 0.914442, ""1"": 0.07745, ""2"": 6.8e-05, ""3"": 0.008041}",440
unpaywall_oa_0168,0,0.960647,"{""0"": 0.960647, ""1"": 0.034889, ""2"": 8.7e-05, ""3"": 0.004377}",275
unpaywall_oa_0170,0,0.999701,"{""0"": 0.999701, ""1"": 0.000194, ""2"": 6.6e-05, ""3"": 3.8e-05}",410
unpaywall_oa_0173,0,0.99971,"{""0"": 0.99971, ""1"": 0.000189, ""2"": 6.4e-05, ""3"": 3.7e-05}",425
unpaywall_oa_0176,0,0.951271,"{""0"": 0.951271, ""1"": 0.048665, ""2"": 4.1e-05, ""3"": 2.3e-05}",626
unpaywall_oa_0178,0,0.992328,"{""0"": 0.992328, ""1"": 0.007567, ""2"": 6.7e-05, ""3"": 3.8e-05}",441
unpaywall_oa_0179,0,0.999716,"{""0"": 0.999716, ""1"": 0.000185, ""2"": 6.3e-05, ""3"": 3.6e-05}",422
unpaywall_oa_0182,0,0.999689,"{""0"": 0.999689, ""1"": 0.000203, ""2"": 6.9e-05, ""3"": 4e-05}",386
unpaywall_oa_0186,0,0.869942,"{""0"": 0.869942, ""1"": 4.4e-05, ""2"": 0.130005, ""3"": 9e-06}",1822
unpaywall_oa_0189,0,0.901187,"{""0"": 0.901187, ""1"": 0.014673, ""2"": 0.036961, ""3"": 0.047179}",465
unpaywall_oa_0193,0,0.994258,"{""0"": 0.994258, ""1"": 5.5e-05, ""2"": 0.005675, ""3"": 1.1e-05}",2392
unpaywall_oa_0196,0,0.939735,"{""0"": 0.939735, ""1"": 0.000198, ""2"": 6.7e-05, ""3"": 0.06}",385
unpaywall_oa_0198,0,0.950015,"{""0"": 0.950015, ""1"": 0.049862, ""2"": 7.8e-05, ""3"": 4.5e-05}",322
unpaywall_oa_0209,0,0.982833,"{""0"": 0.982833, ""1"": 0.000219, ""2"": 0.016905, ""3"": 4.3e-05}",339
unpaywall_oa_0211,0,0.966242,"{""0"": 0.966242, ""1"": 0.033641, ""2"": 7.4e-05, ""3"": 4.3e-05}",1713
unpaywall_oa_0216,0,0.999599,"{""0"": 0.999599, ""1"": 0.000261, ""2"": 8.9e-05, ""3"": 5.1e-05}",323
unpaywall_oa_0218,0,0.999819,"{""0"": 0.999819, ""1"": 0.000118, ""2"": 4e-05, ""3"": 2.3e-05}",630
unpaywall_oa_0219,0,0.999642,"{""0"": 0.999642, ""1"": 0.000233, ""2"": 7.9e-05, ""3"": 4.6e-05}",346
unpaywall_oa_0221,0,0.999706,"{""0"": 0.999706, ""1"": 0.000191, ""2"": 6.5e-05, ""3"": 3.7e-05}",367
unpaywall_oa_0222,0,0.903171,"{""0"": 0.903171, ""1"": 0.096743, ""2"": 5.5e-05, ""3"": 3.1e-05}",433
unpaywall_oa_0223,0,0.984788,"{""0"": 0.984788, ""1"": 0.015113, ""2"": 6.3e-05, ""3"": 3.6e-05}",410
unpaywall_oa_0224,0,0.923887,"{""0"": 0.923887, ""1"": 0.075996, ""2"": 7.4e-05, ""3"": 4.3e-05}",327
unpaywall_oa_0226,0,0.920733,"{""0"": 0.920733, ""1"": 0.000173, ""2"": 5.9e-05, ""3"": 0.079035}",446
unpaywall_oa_0228,0,0.992605,"{""0"": 0.992605, ""1"": 0.007268, ""2"": 8e-05, ""3"": 4.6e-05}",350
unpaywall_oa_0232,0,0.999643,"{""0"": 0.999643, ""1"": 0.000232, ""2"": 7.9e-05, ""3"": 4.5e-05}",345
unpaywall_oa_0239,0,0.999765,"{""0"": 0.999765, ""1"": 0.000153, ""2"": 5.2e-05, ""3"": 3e-05}",475
unpaywall_oa_0240,0,0.997249,"{""0"": 0.997249, ""1"": 0.000141, ""2"": 4.8e-05, ""3"": 0.002561}",532
unpaywall_oa_0242,0,0.999728,"{""0"": 0.999728, ""1"": 0.000177, ""2"": 6e-05, ""3"": 3.5e-05}",446
unpaywall_oa_0246,0,0.999746,"{""0"": 0.999746, ""1"": 0.000165, ""2"": 5.6e-05, ""3"": 3.2e-05}",451
unpaywall_oa_0247,0,0.960165,"{""0"": 0.960165, ""1"": 0.000182, ""2"": 6.2e-05, ""3"": 0.039591}",413
unpaywall_oa_0249,0,0.975156,"{""0"": 0.975156, ""1"": 0.000146, ""2"": 5e-05, ""3"": 0.024648}",507
unpaywall_oa_0251,0,0.94551,"{""0"": 0.94551, ""1"": 0.054385, ""2"": 6.7e-05, ""3"": 3.8e-05}",360
unpaywall_oa_0253,0,0.878595,"{""0"": 0.878595, ""1"": 0.121285, ""2"": 7.7e-05, ""3"": 4.4e-05}",354
unpaywall_oa_0254,0,0.843635,"{""0"": 0.843635, ""1"": 0.156218, ""2"": 9.3e-05, ""3"": 5.4e-05}",256
unpaywall_oa_0257,0,0.930556,"{""0"": 0.930556, ""1"": 0.069309, ""2"": 8.5e-05, ""3"": 4.9e-05}",308
unpaywall_oa_0260,0,0.903392,"{""0"": 0.903392, ""1"": 0.096506, ""2"": 6.5e-05, ""3"": 3.7e-05}",366
unpaywall_oa_0262,0,0.975934,"{""0"": 0.975934, ""1"": 0.023959, ""2"": 6.8e-05, ""3"": 3.9e-05}",401
unpaywall_oa_0268,0,0.907071,"{""0"": 0.907071, ""1"": 0.068108, ""2"": 1.6e-05, ""3"": 0.024805}",1595
unpaywall_oa_0270,0,0.884602,"{""0"": 0.884602, ""1"": 0.115279, ""2"": 7.6e-05, ""3"": 4.3e-05}",357
unpaywall_oa_0271,0,0.999658,"{""0"": 0.999658, ""1"": 0.000223, ""2"": 7.6e-05, ""3"": 4.3e-05}",332
unpaywall_oa_0280,0,0.858841,"{""0"": 0.858841, ""1"": 0.10266, ""2"": 0.038422, ""3"": 7.6e-05}",1542
unpaywall_oa_0281,0,0.801524,"{""0"": 0.801524, ""1"": 0.17616, ""2"": 0.022275, ""3"": 4.1e-05}",352
unpaywall_oa_0288,0,0.905734,"{""0"": 0.905734, ""1"": 0.094173, ""2"": 5.9e-05, ""3"": 3.4e-05}",437
unpaywall_oa_0290,0,0.999767,"{""0"": 0.999767, ""1"": 0.000151, ""2"": 5.2e-05, ""3"": 3e-05}",490
unpaywall_oa_0292,0,0.999715,"{""0"": 0.999715, ""1"": 0.000186, ""2"": 6.3e-05, ""3"": 3.6e-05}",386
unpaywall_oa_0296,0,0.999595,"{""0"": 0.999595, ""1"": 0.000264, ""2"": 9e-05, ""3"": 5.2e-05}",279
unpaywall_oa_0298,0,0.992029,"{""0"": 0.992029, ""1"": 0.00616, ""2"": 0.001803, ""3"": 8e-06}",1892
unpaywall_oa_0303,0,0.971782,"{""0"": 0.971782, ""1"": 0.028128, ""2"": 5.7e-05, ""3"": 3.3e-05}",488
unpaywall_oa_0304,0,0.864442,"{""0"": 0.864442, ""1"": 0.043246, ""2"": 6.4e-05, ""3"": 0.092248}",439
unpaywall_oa_0305,0,0.999728,"{""0"": 0.999728, ""1"": 0.000177, ""2"": 6e-05, ""3"": 3.5e-05}",443
unpaywall_oa_0306,0,0.888083,"{""0"": 0.888083, ""1"": 0.046857, ""2"": 0.065019, ""3"": 4.1e-05}",352
unpaywall_oa_0307,0,0.999764,"{""0"": 0.999764, ""1"": 0.000154, ""2"": 5.2e-05, ""3"": 3e-05}",503
unpaywall_oa_0308,0,0.95222,"{""0"": 0.95222, ""1"": 0.047669, ""2"": 7.1e-05, ""3"": 4.1e-05}",370
unpaywall_oa_0309,0,0.999521,"{""0"": 0.999521, ""1"": 0.000312, ""2"": 0.000106, ""3"": 6.1e-05}",233
unpaywall_oa_0310,0,0.829423,"{""0"": 0.829423, ""1"": 0.170489, ""2"": 5.6e-05, ""3"": 3.2e-05}",501
unpaywall_oa_0311,0,0.895515,"{""0"": 0.895515, ""1"": 0.104404, ""2"": 5.1e-05, ""3"": 3e-05}",507
unpaywall_oa_0312,0,0.874459,"{""0"": 0.874459, ""1"": 0.012721, ""2"": 7.7e-05, ""3"": 0.112744}",353
unpaywall_oa_0313,0,0.907087,"{""0"": 0.907087, ""1"": 0.092893, ""2"": 1.3e-05, ""3"": 7e-06}",1925
unpaywall_oa_0314,0,0.865171,"{""0"": 0.865171, ""1"": 0.134697, ""2"": 8.4e-05, ""3"": 4.8e-05}",334
unpaywall_oa_0315,0,0.999544,"{""0"": 0.999544, ""1"": 0.000297, ""2"": 0.000101, ""3"": 5.8e-05}",288
unpaywall_oa_0316,0,0.678548,"{""0"": 0.678548, ""1"": 3.1e-05, ""2"": 0.321416, ""3"": 6e-06}",2307
unpaywall_oa_0317,0,0.969362,"{""0"": 0.969362, ""1"": 0.030536, ""2"": 6.5e-05, ""3"": 3.7e-05}",388
unpaywall_oa_0318,0,0.954847,"{""0"": 0.954847, ""1"": 0.022971, ""2"": 8.4e-05, ""3"": 0.022098}",319
unpaywall_oa_0319,0,0.999616,"{""0"": 0.999616, ""1"": 0.00025, ""2"": 8.5e-05, ""3"": 4.9e-05}",304
unpaywall_oa_0320,0,0.979095,"{""0"": 0.979095, ""1"": 0.000106, ""2"": 0.020777, ""3"": 2.1e-05}",693
unpaywall_oa_0321,0,0.951974,"{""0"": 0.951974, ""1"": 0.047932, ""2"": 6e-05, ""3"": 3.4e-05}",403
unpaywall_oa_0322,0,0.930123,"{""0"": 0.930123, ""1"": 0.037963, ""2"": 0.031863, ""3"": 5.1e-05}",349
unpaywall_oa_0323,0,0.999663,"{""0"": 0.999663, ""1"": 0.00022, ""2"": 7.5e-05, ""3"": 4.3e-05}",1728
unpaywall_oa_0325,0,0.979562,"{""0"": 0.979562, ""1"": 0.000144, ""2"": 4.9e-05, ""3"": 0.020245}",517
unpaywall_oa_0326,0,0.999629,"{""0"": 0.999629, ""1"": 0.000241, ""2"": 8.2e-05, ""3"": 4.7e-05}",343
unpaywall_oa_0327,0,0.999636,"{""0"": 0.999636, ""1"": 0.000237, ""2"": 8.1e-05, ""3"": 4.6e-05}",343
unpaywall_oa_0329,0,0.844408,"{""0"": 0.844408, ""1"": 0.155493, ""2"": 6.3e-05, ""3"": 3.6e-05}",423
unpaywall_oa_0330,0,0.981033,"{""0"": 0.981033, ""1"": 0.018859, ""2"": 6.9e-05, ""3"": 4e-05}",372
unpaywall_oa_0331,0,0.884903,"{""0"": 0.884903, ""1"": 0.000104, ""2"": 0.114973, ""3"": 2e-05}",677
unpaywall_oa_0332,0,0.84573,"{""0"": 0.84573, ""1"": 0.154188, ""2"": 5.2e-05, ""3"": 3e-05}",499
unpaywall_oa_0333,0,0.968884,"{""0"": 0.968884, ""1"": 0.031008, ""2"": 6.8e-05, ""3"": 3.9e-05}",389
unpaywall_oa_0334,0,0.877786,"{""0"": 0.877786, ""1"": 0.038606, ""2"": 0.083565, ""3"": 4.3e-05}",370
unpaywall_oa_0335,0,0.999562,"{""0"": 0.999562, ""1"": 0.000285, ""2"": 9.7e-05, ""3"": 5.6e-05}",328
unpaywall_oa_0336,0,0.987532,"{""0"": 0.987532, ""1"": 0.000379, ""2"": 0.012015, ""3"": 7.4e-05}",223
unpaywall_oa_0337,0,0.999734,"{""0"": 0.999734, ""1"": 0.000173, ""2"": 5.9e-05, ""3"": 3.4e-05}",423
unpaywall_oa_0338,0,0.983099,"{""0"": 0.983099, ""1"": 0.016795, ""2"": 6.8e-05, ""3"": 3.9e-05}",374
unpaywall_oa_0339,0,0.956685,"{""0"": 0.956685, ""1"": 0.000266, ""2"": 0.042998, ""3"": 5.2e-05}",307
unpaywall_oa_0340,0,0.999642,"{""0"": 0.999642, ""1"": 0.000233, ""2"": 7.9e-05, ""3"": 4.6e-05}",347
unpaywall_oa_0341,0,0.99958,"{""0"": 0.99958, ""1"": 0.000274, ""2"": 9.3e-05, ""3"": 5.3e-05}",290
unpaywall_oa_0342,0,0.974638,"{""0"": 0.974638, ""1"": 0.00022, ""2"": 0.0251, ""3"": 4.3e-05}",357
unpaywall_oa_0343,0,0.99971,"{""0"": 0.99971, ""1"": 0.000189, ""2"": 6.4e-05, ""3"": 3.7e-05}",399
unpaywall_oa_0345,0,0.948411,"{""0"": 0.948411, ""1"": 0.000236, ""2"": 0.051307, ""3"": 4.6e-05}",320
unpaywall_oa_0346,0,0.91401,"{""0"": 0.91401, ""1"": 0.046783, ""2"": 9.2e-05, ""3"": 0.039114}",337
unpaywall_oa_0347,0,0.929863,"{""0"": 0.929863, ""1"": 0.043714, ""2"": 8.4e-05, ""3"": 0.026339}",330
unpaywall_oa_0348,0,0.980308,"{""0"": 0.980308, ""1"": 0.019565, ""2"": 8.1e-05, ""3"": 4.6e-05}",340
unpaywall_oa_0349,0,0.968134,"{""0"": 0.968134, ""1"": 0.031781, ""2"": 5.4e-05, ""3"": 3.1e-05}",506
unpaywall_oa_0352,0,0.897455,"{""0"": 0.897455, ""1"": 0.089083, ""2"": 0.013417, ""3"": 4.5e-05}",1522
unpaywall_oa_0353,0,0.979334,"{""0"": 0.979334, ""1"": 0.02059, ""2"": 4.8e-05, ""3"": 2.7e-05}",501
unpaywall_oa_0354,0,0.99967,"{""0"": 0.99967, ""1"": 0.000215, ""2"": 7.3e-05, ""3"": 4.2e-05}",350
unpaywall_oa_0355,0,0.999669,"{""0"": 0.999669, ""1"": 0.000216, ""2"": 7.3e-05, ""3"": 4.2e-05}",362
unpaywall_oa_0356,0,0.959228,"{""0"": 0.959228, ""1"": 0.018176, ""2"": 7.9e-05, ""3"": 0.022517}",343
unpaywall_oa_0357,0,0.926703,"{""0"": 0.926703, ""1"": 0.073163, ""2"": 8.5e-05, ""3"": 4.9e-05}",302
unpaywall_oa_0358,0,0.999431,"{""0"": 0.999431, ""1"": 0.00037, ""2"": 0.000126, ""3"": 7.2e-05}",232
unpaywall_oa_0359,0,0.800935,"{""0"": 0.800935, ""1"": 0.171094, ""2"": 0.027928, ""3"": 4.3e-05}",360
unpaywall_oa_0360,0,0.967128,"{""0"": 0.967128, ""1"": 0.032755, ""2"": 7.4e-05, ""3"": 4.3e-05}",347
unpaywall_oa_0361,0,0.947803,"{""0"": 0.947803, ""1"": 0.052083, ""2"": 7.3e-05, ""3"": 4.2e-05}",376
unpaywall_oa_0362,0,0.999679,"{""0"": 0.999679, ""1"": 0.000209, ""2"": 7.1e-05, ""3"": 4.1e-05}",393
unpaywall_oa_0363,0,0.915256,"{""0"": 0.915256, ""1"": 0.084647, ""2"": 6.1e-05, ""3"": 3.5e-05}",412
unpaywall_oa_0364,0,0.935666,"{""0"": 0.935666, ""1"": 0.064222, ""2"": 7.1e-05, ""3"": 4.1e-05}",361
unpaywall_oa_0365,0,0.954089,"{""0"": 0.954089, ""1"": 0.045787, ""2"": 7.9e-05, ""3"": 4.5e-05}",368
unpaywall_oa_0367,0,0.936728,"{""0"": 0.936728, ""1"": 0.063161, ""2"": 7e-05, ""3"": 4e-05}",374
unpaywall_oa_0368,0,0.852849,"{""0"": 0.852849, ""1"": 0.106627, ""2"": 0.040478, ""3"": 4.6e-05}",346
unpaywall_oa_0369,0,0.963045,"{""0"": 0.963045, ""1"": 0.036833, ""2"": 7.7e-05, ""3"": 4.4e-05}",354
unpaywall_oa_0370,0,0.935822,"{""0"": 0.935822, ""1"": 0.00022, ""2"": 0.063915, ""3"": 4.3e-05}",330
unpaywall_oa_0371,0,0.999749,"{""0"": 0.999749, ""1"": 0.000163, ""2"": 5.6e-05, ""3"": 3.2e-05}",500
unpaywall_oa_0372,0,0.912019,"{""0"": 0.912019, ""1"": 0.017113, ""2"": 8.3e-05, ""3"": 0.070786}",316
unpaywall_oa_0373,0,0.999708,"{""0"": 0.999708, ""1"": 0.00019, ""2"": 6.5e-05, ""3"": 3.7e-05}",394
unpaywall_oa_0374,0,0.99968,"{""0"": 0.99968, ""1"": 0.000209, ""2"": 7.1e-05, ""3"": 4.1e-05}",348
unpaywall_oa_0375,0,0.999643,"{""0"": 0.999643, ""1"": 0.000232, ""2"": 7.9e-05, ""3"": 4.5e-05}",346
unpaywall_oa_0376,0,0.983928,"{""0"": 0.983928, ""1"": 0.015961, ""2"": 7e-05, ""3"": 4e-05}",358
unpaywall_oa_0377,0,0.999804,"{""0"": 0.999804, ""1"": 0.000128, ""2"": 4.3e-05, ""3"": 2.5e-05}",613
unpaywall_oa_0378,0,0.99973,"{""0"": 0.99973, ""1"": 0.000176, ""2"": 6e-05, ""3"": 3.4e-05}",414
unpaywall_oa_0379,0,0.999607,"{""0"": 0.999607, ""1"": 0.000256, ""2"": 8.7e-05, ""3"": 5e-05}",283
unpaywall_oa_0380,0,0.99978,"{""0"": 0.99978, ""1"": 0.000143, ""2"": 4.9e-05, ""3"": 2.8e-05}",574
unpaywall_oa_0381,0,0.816225,"{""0"": 0.816225, ""1"": 0.0836, ""2"": 0.003556, ""3"": 0.096619}",515
unpaywall_oa_0382,0,0.818975,"{""0"": 0.818975, ""1"": 0.136158, ""2"": 0.044826, ""3"": 4.2e-05}",379
unpaywall_oa_0383,0,0.972246,"{""0"": 0.972246, ""1"": 0.027652, ""2"": 6.5e-05, ""3"": 3.7e-05}",394
unpaywall_oa_0384,0,0.975314,"{""0"": 0.975314, ""1"": 0.024589, ""2"": 6.2e-05, ""3"": 3.5e-05}",414
unpaywall_oa_0385,0,0.932546,"{""0"": 0.932546, ""1"": 0.067324, ""2"": 8.3e-05, ""3"": 4.8e-05}",360
unpaywall_oa_0387,0,0.940658,"{""0"": 0.940658, ""1"": 0.059229, ""2"": 7.2e-05, ""3"": 4.1e-05}",377
unpaywall_oa_0388,0,0.870006,"{""0"": 0.870006, ""1"": 0.129894, ""2"": 6.3e-05, ""3"": 3.6e-05}",395
unpaywall_oa_0389,0,0.999719,"{""0"": 0.999719, ""1"": 0.000183, ""2"": 6.2e-05, ""3"": 3.6e-05}",406
unpaywall_oa_0390,0,0.99964,"{""0"": 0.99964, ""1"": 0.000234, ""2"": 8e-05, ""3"": 4.6e-05}",319
unpaywall_oa_0391,0,0.825015,"{""0"": 0.825015, ""1"": 0.17488, ""2"": 6.6e-05, ""3"": 3.8e-05}",390
unpaywall_oa_0392,0,0.866936,"{""0"": 0.866936, ""1"": 0.132971, ""2"": 5.9e-05, ""3"": 3.4e-05}",433
unpaywall_oa_0393,0,0.987607,"{""0"": 0.987607, ""1"": 0.0002, ""2"": 0.012154, ""3"": 3.9e-05}",375
unpaywall_oa_0394,0,0.592365,"{""0"": 0.592365, ""1"": 0.406419, ""2"": 1.2e-05, ""3"": 0.001203}",1892
unpaywall_oa_0395,0,0.99967,"{""0"": 0.99967, ""1"": 0.000215, ""2"": 7.3e-05, ""3"": 4.2e-05}",380
unpaywall_oa_0396,0,0.976682,"{""0"": 0.976682, ""1"": 0.023235, ""2"": 5.3e-05, ""3"": 3e-05}",483
unpaywall_oa_0397,0,0.999602,"{""0"": 0.999602, ""1"": 0.000259, ""2"": 8.8e-05, ""3"": 5.1e-05}",290
unpaywall_oa_0398,0,0.939433,"{""0"": 0.939433, ""1"": 0.044478, ""2"": 0.016056, ""3"": 3.3e-05}",465
unpaywall_oa_0399,0,0.921368,"{""0"": 0.921368, ""1"": 0.000362, ""2"": 0.078199, ""3"": 7.1e-05}",229
unpaywall_oa_0400,0,0.999766,"{""0"": 0.999766, ""1"": 0.000152, ""2"": 5.2e-05, ""3"": 3e-05}",490
unpaywall_oa_0401,0,0.956973,"{""0"": 0.956973, ""1"": 0.042934, ""2"": 5.9e-05, ""3"": 3.4e-05}",450
unpaywall_oa_0402,0,0.825107,"{""0"": 0.825107, ""1"": 0.174783, ""2"": 7e-05, ""3"": 4e-05}",386
unpaywall_oa_0403,0,0.963652,"{""0"": 0.963652, ""1"": 0.000219, ""2"": 7.5e-05, ""3"": 0.036053}",355
